feature,scale_pct,csv,pos_x,pos_y,pos_z,pos_total,vel_x,vel_y,vel_z,vel_total,att_roll,att_pitch,att_yaw
drag,10,flight_square_mtf,0.38749865848783654,0.46188373416612816,0.13097720320986303,0.6169658191324681,0.07031134156584447,0.0673581357748383,0.049740057263514915,0.10933835788243823,1.4150076163055412,2.1423912075814133,43.02319114199681
drag,10,flight_x_mtf,0.19996620299237408,0.4107542450057766,0.11476754969174162,0.47103834513943693,0.11671004463619723,0.05783739803076997,0.07691571614904218,0.15126938395019957,0.9453941627523185,2.956051693555904,1.6342587566579225
drag,10,flight_y_mtf,0.18184059432744534,1.4171549478015797,0.1210383025107902,1.4338913551934642,0.059883164294291476,0.14891284597610976,0.07568690328759117,0.17745291316816098,1.263890692572551,2.1934832731374403,1.8192420406062937
drag,10,flight_z_mtf,0.2670574687464736,0.3623010533034185,0.13646591163987337,0.4703240264729647,0.04392810529433639,0.05846346031939055,0.055163331676133,0.09160047919568061,0.4376599341698406,1.2988684750618629,1.8877360515005555
drag,10,square_100cm_mtf,0.3082587389708301,1.1348690669669608,0.126628078265987,1.1827873517736327,0.06232868274183436,0.06558420365937111,0.057117804476284985,0.106998112367262,1.0208319642895165,1.8173431651228895,3.7767413016849973
drag,10,square_120cm_mtf,0.5009522574953166,1.1777711035322416,0.12413187178512132,1.2858874982665032,0.05947491366835488,0.07509709646330626,0.06795544901385167,0.11745119115509892,1.4198542470663462,1.6424463863092906,5.931793120601659
drag,10,square_60cm_mtf,0.25047435591254946,0.7707845797675382,0.13413715127062792,0.821485877376006,0.06332613284928637,0.07322098706850387,0.052939780019655366,0.11033645071988213,1.5199633132125754,1.068409298076967,4.80017250482163
drag,10,square_80cm_mtf,0.39069987544846135,1.2160670213620826,0.13349382528253917,1.28424530153256,0.053925265843036606,0.06702536061530408,0.051669551446840545,0.1003497673568376,1.6762945850964086,0.9620518068065689,1.9535492208820557
drag,20,flight_diag_lr_mtf,0.6334667520650509,1.141608418569518,0.10866353386672752,1.3100983439853076,0.17541135853954962,0.13115255280424218,0.08994212330209485,0.23676934420623205,1.6032523678249906,1.889347143496374,8.05286047037252
drag,20,flight_diag_rl_mtf,0.7790504737371245,0.9827027016838541,0.11018775663523378,1.25887472857274,0.1707415835173433,0.12668817930893703,0.09382180751893307,0.2323900055612182,1.4190014434393887,2.116784444736943,6.9454687230849705
drag,20,flight_sine,0.5389435539868785,0.559620381788245,0.11174407959323021,0.7849343064365111,0.07093647838014992,0.06270548675477249,0.04571268426865533,0.10513615713528907,0.9163072453866007,1.7201150753126575,1.7178244052158007
drag,20,flight_sine_mtf,0.6720427078891384,0.2693665032986326,0.13190556820269528,0.735933959842304,0.08792717130766907,0.057680043949323474,0.053614154925977826,0.11803665757971471,0.7526881990888932,2.1394463084859674,6.83347475464739
drag,20,flight_square,0.7854451778597996,1.0126773704706706,0.11775103993602147,1.2869750935789779,0.06256999973602187,0.1091633562340837,0.05104211127709094,0.13578269527034056,1.343855480975715,1.5677160550872926,2.7759341114224054
drag,20,flight_square_mtf,0.3598025653299143,0.4334792129040641,0.1309484037909896,0.5783680476075094,0.07726565440547811,0.07400798112572711,0.05140853109750137,0.1187013045025855,1.3219519479744104,2.0606323038837067,46.1777071738482
drag,20,flight_x_mtf,0.2982027520107853,0.364041872036081,0.11472396647795582,0.48436861416360927,0.14997122620432432,0.05525476046235066,0.08126266858286607,0.1792988526125839,0.9300228485126267,2.880902178622032,1.6243272776706181
drag,20,flight_y_mtf,0.18530773731571548,1.3429079244705975,0.12095192172101826,1.3610180081405998,0.060991636675721286,0.19070493722519932,0.0867414414805567,0.2182027279769326,1.278889368820164,2.2387783180233907,1.8165728882669117
